,Label TextBlob
9964,positive
9965,neutral
9966,negative
9967,neutral
9968,positive
9969,neutral
9970,positive
9971,positive
9972,neutral
9973,neutral
9974,positive
9975,neutral
9976,neutral
9977,negative
9978,neutral
9979,neutral
9980,positive
9981,neutral
9982,neutral
9983,neutral
9984,neutral
9985,positive
9986,neutral
9987,positive
9988,neutral
9989,positive
9990,negative
9991,positive
9992,neutral
9993,negative
9994,neutral
9995,negative
9996,neutral
9997,neutral
9998,positive
9999,negative
10000,neutral
10001,positive
10002,positive
10003,neutral
10004,negative
10005,positive
10006,positive
10007,negative
10008,neutral
10009,negative
10010,positive
10011,neutral
10012,neutral
10013,positive
10014,neutral
10015,positive
10016,positive
10017,neutral
10018,neutral
10019,neutral
10020,neutral
10021,positive
10022,positive
10023,positive
10024,positive
10025,negative
10026,neutral
10027,neutral
10028,neutral
10029,positive
10030,negative
10031,neutral
10032,neutral
10033,positive
10034,neutral
10035,neutral
10036,negative
10037,neutral
10038,positive
10039,positive
10040,positive
10041,positive
10042,neutral
10043,neutral
10044,neutral
10045,positive
10046,neutral
10047,positive
10048,positive
10049,positive
10050,positive
10051,neutral
10052,positive
10053,negative
10054,neutral
10055,positive
10056,positive
10057,neutral
10058,negative
10059,neutral
10060,neutral
10061,neutral
10062,negative
10063,positive
10064,neutral
10065,neutral
10066,positive
10067,negative
10068,neutral
10069,negative
10070,negative
10071,neutral
10072,neutral
10073,negative
10074,positive
10075,negative
10076,neutral
10077,positive
10078,negative
10079,negative
10080,neutral
10081,positive
10082,neutral
10083,neutral
10084,positive
10085,neutral
10086,neutral
10087,positive
10088,positive
10089,neutral
10090,negative
10091,positive
10092,positive
10093,neutral
10094,positive
10095,positive
10096,neutral
10097,neutral
10098,positive
10099,positive
10100,positive
10101,negative
10102,neutral
10103,negative
10104,negative
10105,positive
10106,neutral
10107,positive
10108,positive
10109,neutral
10110,neutral
10111,positive
10112,positive
10113,neutral
10114,neutral
10115,neutral
10116,negative
10117,negative
10118,positive
10119,positive
10120,negative
10121,negative
10122,neutral
10123,positive
10124,negative
10125,neutral
10126,neutral
10127,neutral
10128,positive
10129,positive
10130,positive
10131,positive
10132,positive
10133,neutral
10134,positive
10135,positive
10136,neutral
10137,positive
10138,neutral
10139,neutral
10140,neutral
10141,neutral
10142,negative
10143,neutral
10144,positive
10145,neutral
10146,positive
10147,negative
10148,negative
10149,positive
10150,neutral
10151,neutral
10152,positive
10153,neutral
10154,positive
10155,positive
10156,negative
10157,neutral
10158,neutral
10159,positive
10160,neutral
10161,negative
10162,neutral
10163,negative
10164,neutral
10165,neutral
10166,positive
10167,negative
10168,neutral
10169,positive
10170,positive
10171,neutral
10172,neutral
10173,negative
10174,neutral
10175,positive
10176,positive
10177,negative
10178,neutral
10179,positive
10180,neutral
10181,positive
10182,negative
10183,neutral
10184,neutral
10185,negative
10186,neutral
10187,neutral
10188,neutral
10189,negative
10190,neutral
10191,negative
10192,neutral
10193,positive
10194,positive
10195,positive
10196,positive
10197,positive
10198,positive
10199,positive
10200,positive
10201,positive
10202,neutral
10203,negative
10204,positive
10205,negative
10206,negative
10207,neutral
10208,positive
10209,neutral
10210,neutral
10211,positive
10212,positive
10213,neutral
10214,negative
10215,neutral
10216,positive
10217,neutral
10218,positive
10219,positive
10220,neutral
10221,positive
10222,negative
10223,neutral
10224,neutral
10225,neutral
10226,positive
10227,positive
10228,neutral
10229,neutral
10230,neutral
10231,neutral
10232,negative
10233,neutral
10234,positive
10235,neutral
10236,positive
10237,neutral
10238,positive
10239,neutral
10240,positive
10241,neutral
10242,negative
10243,neutral
10244,neutral
10245,neutral
10246,neutral
10247,neutral
10248,positive
10249,neutral
10250,neutral
10251,neutral
10252,neutral
10253,positive
10254,positive
10255,neutral
10256,negative
10257,positive
10258,positive
10259,negative
10260,positive
10261,neutral
10262,neutral
10263,negative
10264,neutral
10265,positive
10266,neutral
10267,neutral
10268,positive
10269,negative
10270,neutral
10271,negative
10272,positive
10273,positive
10274,neutral
10275,positive
10276,positive
10277,neutral
10278,neutral
10279,neutral
10280,negative
10281,neutral
10282,neutral
10283,positive
10284,positive
10285,neutral
10286,neutral
10287,positive
10288,negative
10289,neutral
10290,neutral
10291,negative
10292,positive
10293,negative
10294,positive
10295,neutral
10296,neutral
10297,negative
10298,neutral
10299,positive
10300,neutral
10301,neutral
10302,positive
10303,neutral
10304,neutral
10305,neutral
10306,neutral
10307,neutral
10308,positive
10309,neutral
10310,neutral
10311,negative
10312,positive
10313,neutral
10314,neutral
10315,neutral
10316,neutral
10317,positive
10318,positive
10319,positive
10320,positive
10321,neutral
10322,neutral
10323,neutral
10324,neutral
10325,neutral
10326,positive
10327,positive
10328,positive
10329,neutral
10330,positive
10331,neutral
10332,neutral
10333,positive
10334,neutral
10335,positive
10336,negative
10337,positive
10338,negative
10339,positive
10340,positive
10341,positive
10342,neutral
10343,negative
10344,neutral
10345,neutral
10346,neutral
10347,neutral
10348,positive
10349,neutral
10350,positive
10351,neutral
10352,neutral
10353,negative
10354,positive
10355,negative
10356,neutral
10357,positive
10358,negative
10359,positive
10360,neutral
10361,neutral
10362,neutral
10363,neutral
10364,neutral
10365,neutral
10366,negative
10367,positive
10368,positive
10369,positive
10370,positive
10371,neutral
10372,positive
10373,positive
10374,positive
10375,positive
10376,neutral
10377,positive
10378,neutral
10379,positive
10380,negative
10381,positive
10382,negative
10383,negative
10384,neutral
10385,positive
10386,positive
10387,neutral
10388,positive
10389,negative
10390,negative
10391,neutral
10392,neutral
10393,positive
10394,neutral
10395,positive
10396,neutral
10397,positive
10398,positive
10399,negative
10400,negative
10401,positive
10402,neutral
10403,positive
10404,neutral
10405,positive
10406,positive
10407,positive
10408,positive
10409,positive
10410,neutral
10411,negative
10412,positive
10413,positive
10414,neutral
10415,neutral
10416,negative
10417,neutral
10418,neutral
10419,neutral
10420,neutral
10421,neutral
10422,positive
10423,positive
10424,neutral
10425,positive
10426,neutral
10427,negative
10428,neutral
10429,neutral
10430,positive
10431,positive
10432,negative
10433,neutral
10434,negative
10435,positive
10436,neutral
10437,positive
10438,neutral
10439,neutral
10440,neutral
10441,neutral
10442,positive
10443,neutral
10444,negative
10445,neutral
10446,negative
10447,positive
10448,positive
10449,positive
10450,neutral
10451,positive
10452,positive
10453,positive
10454,neutral
10455,positive
10456,neutral
10457,neutral
10458,neutral
10459,neutral
10460,positive
10461,positive
10462,neutral
10463,positive
10464,positive
10465,positive
10466,positive
10467,positive
10468,neutral
10469,positive
10470,positive
10471,neutral
10472,neutral
10473,negative
10474,positive
10475,negative
10476,neutral
10477,negative
10478,neutral
10479,positive
10480,positive
10481,neutral
10482,positive
10483,negative
10484,positive
10485,neutral
10486,neutral
10487,positive
10488,neutral
10489,positive
10490,negative
10491,negative
10492,positive
10493,neutral
10494,neutral
10495,negative
10496,neutral
10497,positive
10498,negative
10499,positive
10500,negative
10501,positive
10502,neutral
10503,positive
10504,neutral
10505,negative
10506,neutral
10507,positive
10508,neutral
10509,positive
10510,positive
10511,negative
10512,positive
10513,positive
10514,positive
10515,neutral
10516,neutral
10517,neutral
10518,neutral
10519,neutral
10520,neutral
10521,positive
10522,neutral
10523,positive
10524,neutral
10525,neutral
10526,negative
10527,neutral
10528,positive
10529,positive
10530,neutral
10531,neutral
10532,neutral
10533,neutral
10534,neutral
10535,neutral
10536,positive
10537,neutral
10538,neutral
10539,negative
10540,neutral
10541,neutral
10542,neutral
10543,neutral
10544,negative
10545,neutral
10546,positive
10547,positive
10548,positive
10549,negative
10550,positive
10551,neutral
10552,neutral
10553,positive
10554,neutral
10555,neutral
10556,neutral
10557,positive
10558,negative
10559,positive
10560,neutral
10561,neutral
10562,neutral
10563,neutral
10564,positive
10565,positive
10566,positive
10567,positive
10568,neutral
10569,positive
10570,neutral
10571,positive
10572,positive
10573,positive
10574,neutral
10575,positive
10576,neutral
10577,neutral
10578,negative
10579,negative
10580,neutral
10581,neutral
10582,neutral
10583,positive
10584,positive
10585,neutral
10586,neutral
10587,negative
10588,neutral
10589,neutral
10590,neutral
10591,neutral
10592,positive
10593,positive
10594,positive
10595,negative
10596,positive
10597,negative
10598,positive
10599,positive
10600,positive
10601,positive
10602,neutral
10603,neutral
10604,positive
10605,positive
10606,neutral
10607,neutral
10608,positive
10609,positive
10610,negative
10611,neutral
10612,neutral
10613,neutral
10614,neutral
10615,negative
10616,positive
10617,positive
10618,negative
10619,positive
10620,neutral
10621,neutral
10622,positive
10623,neutral
10624,neutral
10625,neutral
10626,positive
10627,positive
10628,positive
10629,positive
10630,positive
10631,negative
10632,neutral
10633,negative
10634,positive
10635,positive
10636,neutral
10637,neutral
10638,neutral
10639,neutral
10640,neutral
10641,neutral
10642,neutral
10643,negative
10644,negative
10645,positive
10646,neutral
10647,neutral
10648,neutral
10649,positive
10650,positive
10651,positive
10652,positive
10653,positive
10654,positive
10655,neutral
10656,positive
10657,neutral
10658,neutral
10659,positive
10660,neutral
10661,positive
10662,positive
10663,negative
10664,neutral
10665,positive
10666,neutral
10667,positive
10668,neutral
10669,positive
10670,positive
10671,negative
10672,negative
10673,positive
10674,neutral
10675,negative
10676,positive
10677,positive
10678,negative
10679,neutral
10680,positive
10681,neutral
10682,positive
10683,negative
10684,neutral
10685,positive
10686,neutral
10687,neutral
10688,positive
10689,positive
10690,positive
10691,neutral
10692,neutral
10693,positive
10694,negative
10695,positive
10696,neutral
10697,negative
10698,positive
10699,neutral
10700,neutral
10701,positive
10702,neutral
10703,negative
10704,neutral
10705,negative
10706,neutral
10707,positive
10708,positive
10709,neutral
10710,negative
10711,neutral
10712,neutral
10713,positive
10714,positive
10715,positive
10716,positive
10717,positive
10718,positive
10719,neutral
10720,positive
10721,positive
10722,neutral
10723,positive
10724,neutral
10725,neutral
10726,neutral
10727,neutral
10728,negative
10729,negative
10730,neutral
10731,neutral
10732,positive
10733,neutral
10734,positive
10735,positive
10736,positive
10737,neutral
10738,positive
10739,positive
10740,positive
10741,negative
10742,positive
10743,neutral
10744,positive
10745,positive
10746,neutral
10747,negative
10748,negative
10749,neutral
10750,neutral
10751,positive
10752,positive
10753,neutral
10754,negative
10755,neutral
10756,positive
10757,neutral
10758,positive
10759,positive
10760,negative
10761,negative
10762,negative
10763,neutral
10764,neutral
10765,positive
10766,positive
10767,negative
10768,positive
10769,negative
10770,positive
10771,negative
10772,neutral
10773,negative
10774,negative
10775,positive
10776,neutral
10777,positive
10778,neutral
10779,positive
10780,neutral
10781,neutral
10782,neutral
10783,neutral
10784,positive
10785,neutral
10786,negative
10787,neutral
10788,negative
10789,neutral
10790,positive
10791,positive
10792,neutral
10793,positive
10794,neutral
10795,positive
10796,neutral
10797,negative
10798,neutral
10799,positive
10800,neutral
10801,neutral
10802,neutral
10803,neutral
10804,positive
10805,neutral
10806,neutral
10807,positive
10808,positive
10809,negative
10810,positive
10811,neutral
10812,negative
10813,positive
10814,positive
10815,neutral
10816,neutral
10817,positive
10818,neutral
10819,positive
10820,neutral
10821,positive
10822,positive
10823,positive
10824,negative
10825,negative
10826,negative
10827,positive
10828,negative
10829,negative
10830,negative
10831,positive
10832,neutral
10833,negative
10834,neutral
10835,neutral
10836,neutral
10837,neutral
10838,neutral
10839,positive
10840,positive
10841,positive
10842,positive
10843,positive
10844,negative
10845,positive
10846,neutral
10847,positive
10848,neutral
10849,positive
10850,negative
10851,neutral
10852,positive
10853,negative
10854,positive
10855,positive
10856,positive
10857,positive
10858,neutral
10859,neutral
10860,neutral
10861,neutral
10862,neutral
10863,neutral
10864,positive
10865,positive
10866,negative
10867,neutral
10868,neutral
10869,negative
10870,positive
10871,neutral
10872,positive
10873,neutral
10874,neutral
10875,neutral
10876,positive
10877,positive
10878,neutral
10879,positive
10880,positive
10881,negative
10882,positive
10883,positive
10884,negative
10885,neutral
10886,positive
10887,negative
10888,positive
10889,positive
10890,negative
10891,neutral
10892,negative
10893,neutral
10894,neutral
10895,neutral
10896,negative
10897,positive
10898,positive
10899,neutral
10900,negative
10901,negative
10902,positive
10903,positive
10904,positive
10905,positive
10906,neutral
10907,negative
10908,neutral
10909,negative
10910,neutral
10911,negative
10912,positive
10913,neutral
10914,neutral
10915,neutral
10916,positive
10917,neutral
10918,neutral
10919,neutral
10920,neutral
10921,positive
10922,neutral
10923,negative
10924,positive
10925,neutral
10926,positive
10927,negative
10928,neutral
10929,negative
10930,positive
10931,neutral
10932,neutral
10933,neutral
10934,neutral
10935,positive
10936,neutral
10937,neutral
10938,neutral
10939,positive
10940,neutral
10941,negative
10942,neutral
10943,neutral
10944,positive
10945,neutral
10946,neutral
10947,neutral
10948,positive
10949,neutral
10950,positive
10951,negative
10952,negative
10953,negative
10954,negative
10955,negative
10956,neutral
10957,neutral
10958,neutral
10959,positive
10960,positive
10961,neutral
10962,positive
10963,neutral
10964,negative
10965,negative
10966,neutral
10967,negative
10968,neutral
10969,neutral
10970,neutral
10971,neutral
10972,neutral
10973,positive
10974,positive
10975,positive
10976,positive
10977,positive
10978,positive
10979,positive
10980,neutral
10981,neutral
10982,negative
10983,neutral
10984,positive
10985,negative
10986,neutral
10987,neutral
10988,neutral
10989,negative
10990,positive
10991,negative
10992,negative
10993,neutral
10994,negative
10995,neutral
10996,neutral
10997,positive
10998,positive
10999,positive
11000,neutral
11001,neutral
11002,neutral
11003,neutral
11004,neutral
11005,positive
11006,neutral
11007,neutral
11008,negative
11009,positive
11010,positive
11011,neutral
11012,neutral
11013,neutral
11014,neutral
11015,neutral
11016,negative
11017,positive
11018,neutral
11019,neutral
11020,neutral
11021,positive
11022,positive
11023,positive
11024,negative
11025,neutral
11026,negative
11027,negative
11028,positive
11029,neutral
11030,neutral
11031,negative
11032,negative
11033,neutral
11034,neutral
11035,negative
11036,positive
11037,neutral
11038,negative
11039,positive
11040,neutral
11041,neutral
11042,neutral
11043,neutral
11044,negative
11045,positive
11046,neutral
11047,neutral
11048,neutral
11049,positive
11050,neutral
11051,positive
11052,negative
11053,neutral
11054,neutral
11055,positive
11056,negative
11057,positive
11058,positive
11059,positive
11060,positive
11061,positive
11062,positive
11063,neutral
11064,neutral
11065,negative
11066,positive
11067,neutral
11068,negative
11069,neutral
11070,neutral
11071,neutral
11072,negative
11073,negative
11074,positive
11075,positive
11076,negative
11077,neutral
11078,neutral
11079,neutral
11080,neutral
11081,neutral
11082,positive
11083,neutral
11084,neutral
11085,negative
11086,neutral
11087,positive
11088,neutral
11089,positive
11090,neutral
11091,positive
11092,positive
11093,positive
11094,neutral
11095,neutral
11096,positive
11097,neutral
11098,positive
11099,positive
11100,neutral
11101,neutral
11102,positive
11103,neutral
11104,positive
11105,positive
11106,neutral
11107,neutral
11108,positive
11109,neutral
11110,neutral
11111,negative
11112,neutral
11113,positive
11114,positive
11115,neutral
11116,neutral
11117,neutral
11118,neutral
11119,neutral
11120,neutral
11121,positive
11122,positive
11123,negative
11124,positive
11125,positive
11126,neutral
11127,negative
11128,negative
11129,neutral
11130,positive
11131,positive
11132,neutral
11133,positive
11134,neutral
11135,positive
11136,neutral
11137,neutral
11138,neutral
11139,neutral
11140,negative
11141,positive
11142,neutral
11143,neutral
11144,positive
11145,positive
11146,negative
11147,negative
11148,neutral
11149,neutral
11150,neutral
11151,neutral
11152,negative
11153,positive
11154,positive
11155,positive
11156,positive
11157,negative
11158,neutral
11159,neutral
11160,positive
11161,positive
11162,neutral
11163,neutral
11164,negative
11165,positive
11166,positive
11167,neutral
11168,neutral
11169,negative
11170,positive
11171,positive
11172,positive
11173,positive
11174,neutral
11175,positive
11176,positive
11177,positive
11178,positive
11179,positive
11180,positive
11181,positive
11182,negative
11183,negative
11184,positive
11185,neutral
11186,positive
11187,negative
11188,positive
11189,positive
11190,positive
11191,neutral
11192,negative
11193,positive
11194,positive
11195,positive
11196,neutral
11197,positive
11198,positive
11199,negative
11200,neutral
11201,positive
11202,neutral
11203,positive
11204,neutral
11205,neutral
11206,negative
11207,positive
11208,neutral
11209,neutral
11210,neutral
11211,neutral
11212,positive
11213,neutral
11214,neutral
11215,positive
11216,negative
11217,neutral
11218,negative
11219,negative
11220,neutral
11221,positive
11222,neutral
11223,negative
11224,negative
11225,neutral
11226,positive
11227,negative
11228,neutral
11229,neutral
11230,neutral
11231,positive
11232,neutral
11233,positive
11234,neutral
11235,positive
11236,positive
11237,neutral
11238,positive
11239,positive
11240,negative
11241,neutral
11242,negative
11243,negative
11244,neutral
11245,neutral
11246,neutral
11247,positive
11248,neutral
11249,neutral
11250,negative
11251,negative
11252,neutral
11253,neutral
11254,neutral
11255,neutral
11256,positive
11257,positive
11258,neutral
11259,neutral
11260,positive
11261,positive
11262,positive
11263,neutral
11264,negative
11265,neutral
11266,neutral
11267,neutral
11268,neutral
11269,positive
11270,positive
11271,positive
11272,neutral
11273,neutral
11274,positive
11275,neutral
11276,neutral
11277,positive
11278,positive
11279,positive
11280,neutral
11281,neutral
11282,negative
11283,negative
11284,positive
11285,neutral
11286,neutral
11287,positive
11288,negative
11289,positive
11290,positive
11291,positive
11292,neutral
11293,positive
11294,positive
11295,positive
11296,positive
11297,negative
11298,positive
11299,positive
11300,neutral
11301,neutral
11302,negative
11303,negative
11304,positive
11305,positive
11306,neutral
11307,positive
11308,negative
11309,negative
11310,neutral
11311,neutral
11312,neutral
11313,negative
11314,positive
11315,neutral
11316,negative
11317,neutral
11318,positive
11319,positive
11320,neutral
11321,neutral
11322,neutral
11323,negative
11324,neutral
11325,neutral
11326,positive
11327,neutral
11328,negative
11329,negative
11330,positive
11331,neutral
11332,positive
11333,negative
11334,positive
11335,negative
11336,neutral
11337,positive
11338,positive
11339,negative
11340,neutral
11341,neutral
11342,neutral
11343,neutral
11344,neutral
11345,negative
11346,positive
11347,positive
11348,negative
11349,positive
11350,neutral
11351,positive
11352,negative
11353,neutral
11354,neutral
11355,positive
11356,positive
11357,positive
11358,positive
11359,positive
11360,negative
11361,neutral
11362,positive
11363,positive
11364,neutral
11365,negative
11366,positive
11367,positive
11368,negative
11369,neutral
11370,positive
11371,positive
11372,positive
11373,positive
11374,negative
11375,neutral
11376,neutral
11377,neutral
11378,neutral
11379,positive
11380,neutral
11381,negative
11382,positive
11383,neutral
11384,positive
11385,neutral
11386,neutral
11387,neutral
11388,positive
11389,neutral
11390,positive
11391,neutral
11392,negative
11393,neutral
11394,neutral
11395,neutral
11396,positive
11397,positive
11398,positive
11399,positive
11400,positive
11401,positive
11402,positive
11403,neutral
11404,neutral
11405,neutral
11406,positive
11407,neutral
11408,negative
11409,neutral
11410,neutral
11411,neutral
11412,positive
11413,neutral
11414,negative
11415,negative
11416,positive
11417,neutral
11418,negative
11419,neutral
11420,negative
11421,negative
11422,negative
11423,positive
11424,positive
11425,neutral
11426,positive
11427,positive
11428,neutral
11429,neutral
11430,neutral
11431,neutral
11432,neutral
11433,neutral
11434,negative
11435,neutral
11436,positive
11437,neutral
11438,neutral
11439,positive
11440,negative
11441,neutral
11442,negative
11443,negative
11444,positive
11445,negative
11446,neutral
11447,neutral
11448,neutral
11449,positive
11450,positive
11451,positive
11452,neutral
11453,positive
11454,neutral
11455,positive
11456,neutral
11457,neutral
11458,negative
11459,neutral
11460,neutral
11461,neutral
11462,positive
11463,neutral
11464,neutral
11465,positive
11466,neutral
11467,positive
11468,negative
11469,positive
11470,neutral
11471,positive
11472,positive
11473,positive
11474,positive
11475,neutral
11476,neutral
11477,neutral
11478,neutral
11479,negative
11480,neutral
11481,negative
11482,positive
11483,neutral
11484,positive
11485,neutral
11486,positive
11487,neutral
11488,positive
11489,neutral
11490,neutral
11491,negative
11492,neutral
11493,neutral
11494,negative
11495,neutral
11496,neutral
11497,positive
11498,positive
11499,positive
11500,neutral
11501,negative
11502,neutral
11503,neutral
11504,neutral
11505,positive
11506,negative
11507,neutral
11508,neutral
11509,positive
11510,neutral
11511,neutral
11512,neutral
11513,neutral
11514,neutral
11515,neutral
11516,neutral
11517,positive
11518,negative
11519,positive
11520,negative
11521,neutral
11522,positive
11523,positive
11524,neutral
11525,negative
11526,positive
11527,negative
11528,neutral
11529,neutral
11530,positive
11531,positive
11532,positive
11533,neutral
11534,positive
11535,neutral
11536,positive
11537,positive
11538,negative
11539,neutral
11540,neutral
11541,positive
11542,neutral
11543,neutral
11544,neutral
11545,neutral
11546,neutral
11547,neutral
11548,negative
11549,positive
11550,neutral
11551,neutral
11552,neutral
11553,positive
11554,neutral
11555,neutral
11556,neutral
11557,neutral
11558,neutral
11559,positive
11560,neutral
11561,negative
11562,positive
11563,negative
11564,positive
11565,neutral
11566,neutral
11567,neutral
11568,positive
11569,positive
11570,positive
11571,neutral
11572,negative
11573,neutral
11574,neutral
11575,neutral
11576,neutral
11577,negative
11578,neutral
11579,neutral
11580,positive
11581,neutral
11582,neutral
11583,neutral
11584,neutral
11585,positive
11586,positive
11587,negative
11588,neutral
11589,positive
11590,positive
11591,neutral
11592,negative
11593,positive
11594,negative
11595,neutral
11596,positive
11597,neutral
11598,negative
11599,neutral
11600,negative
11601,positive
11602,neutral
11603,neutral
11604,neutral
11605,positive
11606,positive
11607,neutral
11608,positive
11609,neutral
11610,neutral
11611,neutral
11612,neutral
11613,positive
11614,positive
11615,negative
11616,negative
11617,positive
11618,negative
11619,positive
11620,positive
11621,negative
11622,neutral
11623,neutral
11624,negative
11625,negative
11626,negative
11627,neutral
11628,positive
11629,neutral
11630,neutral
11631,positive
11632,neutral
11633,neutral
11634,positive
11635,neutral
11636,positive
11637,positive
11638,positive
11639,neutral
11640,neutral
11641,neutral
11642,positive
11643,positive
11644,positive
11645,neutral
11646,neutral
11647,positive
11648,neutral
11649,positive
11650,positive
11651,neutral
11652,neutral
11653,neutral
11654,neutral
11655,positive
11656,positive
11657,neutral
11658,negative
11659,neutral
11660,positive
11661,positive
11662,positive
11663,positive
11664,positive
11665,positive
11666,neutral
11667,neutral
11668,positive
11669,neutral
11670,neutral
11671,neutral
11672,positive
11673,neutral
11674,neutral
11675,neutral
11676,negative
11677,neutral
11678,positive
11679,neutral
11680,positive
11681,positive
11682,neutral
11683,negative
11684,neutral
11685,positive
11686,neutral
11687,positive
11688,positive
11689,positive
11690,positive
11691,positive
11692,neutral
11693,neutral
11694,positive
11695,neutral
11696,positive
11697,positive
11698,neutral
11699,positive
11700,neutral
11701,positive
11702,negative
11703,neutral
11704,negative
11705,negative
11706,positive
11707,negative
11708,positive
11709,neutral
11710,neutral
11711,positive
11712,negative
11713,neutral
11714,neutral
11715,negative
11716,neutral
11717,neutral
11718,positive
11719,neutral
11720,neutral
11721,neutral
11722,positive
11723,neutral
11724,positive
11725,positive
11726,negative
11727,neutral
11728,neutral
11729,neutral
11730,neutral
11731,neutral
11732,positive
11733,negative
11734,neutral
11735,neutral
11736,neutral
11737,neutral
11738,positive
11739,negative
11740,neutral
11741,positive
11742,positive
11743,positive
11744,neutral
11745,positive
11746,neutral
11747,positive
11748,positive
11749,negative
11750,neutral
11751,neutral
11752,neutral
11753,positive
11754,positive
11755,positive
11756,negative
11757,negative
11758,neutral
11759,neutral
11760,positive
11761,neutral
11762,neutral
11763,positive
11764,neutral
11765,neutral
11766,neutral
11767,neutral
11768,negative
11769,neutral
11770,positive
11771,neutral
11772,neutral
11773,negative
11774,positive
11775,neutral
11776,positive
11777,negative
11778,negative
11779,neutral
11780,positive
11781,positive
11782,positive
11783,positive
11784,neutral
11785,positive
11786,positive
11787,neutral
11788,neutral
11789,positive
11790,positive
11791,negative
11792,negative
11793,positive
11794,positive
11795,neutral
11796,negative
11797,positive
11798,positive
11799,neutral
11800,neutral
11801,negative
11802,positive
11803,neutral
11804,positive
11805,positive
11806,neutral
11807,neutral
11808,positive
11809,neutral
11810,neutral
11811,neutral
11812,neutral
11813,neutral
11814,positive
11815,positive
11816,positive
11817,neutral
11818,positive
11819,neutral
11820,neutral
11821,positive
11822,positive
11823,positive
11824,neutral
11825,positive
11826,neutral
11827,neutral
11828,neutral
11829,neutral
11830,positive
11831,neutral
11832,neutral
11833,negative
11834,neutral
11835,negative
11836,neutral
11837,positive
11838,neutral
11839,positive
11840,neutral
11841,negative
11842,neutral
11843,positive
11844,neutral
11845,negative
11846,neutral
11847,neutral
11848,positive
11849,neutral
11850,neutral
11851,positive
11852,positive
11853,positive
11854,neutral
11855,positive
11856,negative
11857,neutral
11858,neutral
11859,neutral
11860,neutral
11861,negative
11862,negative
11863,positive
11864,neutral
11865,positive
11866,negative
11867,neutral
11868,neutral
11869,positive
11870,neutral
11871,negative
11872,neutral
11873,negative
11874,positive
11875,neutral
11876,positive
11877,neutral
11878,negative
11879,neutral
11880,positive
11881,neutral
11882,neutral
11883,neutral
11884,positive
11885,neutral
11886,neutral
11887,negative
11888,positive
11889,neutral
11890,positive
11891,negative
11892,negative
11893,neutral
11894,positive
11895,neutral
11896,neutral
11897,neutral
11898,neutral
11899,negative
11900,positive
11901,positive
11902,positive
11903,neutral
11904,negative
11905,negative
11906,positive
11907,positive
11908,negative
11909,negative
11910,neutral
11911,negative
11912,negative
11913,neutral
11914,positive
11915,neutral
11916,neutral
11917,positive
11918,positive
11919,positive
11920,neutral
11921,positive
11922,neutral
11923,positive
11924,positive
11925,neutral
11926,neutral
11927,positive
11928,neutral
11929,positive
11930,neutral
11931,neutral
11932,positive
11933,negative
11934,neutral
11935,neutral
11936,positive
11937,neutral
11938,neutral
11939,neutral
11940,neutral
11941,negative
11942,positive
11943,neutral
11944,positive
11945,neutral
11946,negative
11947,negative
11948,neutral
11949,positive
11950,neutral
11951,positive
11952,positive
11953,neutral
11954,neutral
11955,negative
11956,positive
11957,neutral
11958,positive
11959,neutral
11960,negative
11961,neutral
11962,neutral
11963,negative
11964,neutral
11965,neutral
11966,positive
11967,negative
11968,positive
11969,positive
11970,positive
11971,negative
11972,neutral
11973,neutral
11974,neutral
11975,positive
11976,neutral
11977,neutral
11978,positive
11979,neutral
11980,neutral
11981,neutral
11982,neutral
11983,positive
11984,positive
11985,positive
11986,negative
11987,neutral
11988,positive
11989,neutral
11990,neutral
11991,neutral
11992,neutral
11993,positive
11994,neutral
11995,negative
11996,neutral
11997,neutral
11998,positive
11999,neutral
12000,positive
12001,negative
12002,neutral
12003,positive
12004,neutral
12005,negative
12006,positive
12007,neutral
12008,positive
12009,positive
12010,negative
12011,positive
12012,positive
12013,positive
12014,positive
12015,neutral
12016,positive
12017,neutral
12018,neutral
12019,neutral
12020,neutral
12021,positive
12022,neutral
12023,positive
12024,neutral
12025,positive
12026,neutral
12027,neutral
12028,negative
12029,neutral
12030,neutral
12031,positive
12032,neutral
12033,neutral
12034,neutral
12035,neutral
12036,negative
12037,neutral
12038,neutral
12039,negative
12040,neutral
12041,negative
12042,positive
12043,negative
12044,neutral
12045,negative
12046,positive
12047,neutral
12048,neutral
12049,neutral
12050,neutral
12051,neutral
12052,negative
12053,neutral
12054,positive
12055,positive
12056,positive
12057,positive
12058,positive
12059,negative
12060,positive
12061,positive
12062,positive
12063,positive
12064,positive
12065,positive
12066,neutral
12067,positive
12068,neutral
12069,positive
12070,positive
12071,negative
12072,negative
12073,positive
12074,negative
12075,neutral
12076,negative
12077,neutral
12078,positive
12079,positive
12080,positive
12081,negative
12082,negative
12083,neutral
12084,negative
12085,positive
12086,neutral
12087,positive
12088,positive
12089,positive
12090,negative
12091,positive
12092,neutral
12093,negative
12094,positive
12095,positive
12096,neutral
12097,neutral
12098,positive
12099,positive
12100,neutral
12101,positive
12102,positive
12103,positive
12104,neutral
12105,neutral
12106,neutral
12107,neutral
12108,neutral
12109,positive
12110,neutral
12111,positive
12112,positive
12113,neutral
12114,negative
12115,negative
12116,positive
12117,positive
12118,positive
12119,positive
12120,negative
12121,negative
12122,positive
12123,positive
12124,neutral
12125,negative
12126,neutral
12127,neutral
12128,positive
12129,positive
12130,neutral
12131,positive
12132,negative
