,Label TextBlob
28333,positive
33382,neutral
19451,neutral
13613,positive
15507,positive
15293,positive
14603,neutral
9501,negative
26256,negative
37621,positive
6814,positive
32361,neutral
11292,neutral
12804,negative
35911,positive
3386,neutral
34950,neutral
15077,negative
39767,negative
5486,positive
401,neutral
13879,negative
40840,negative
38802,negative
39570,negative
3025,neutral
9077,neutral
10779,neutral
48279,positive
25504,positive
12196,neutral
14678,neutral
17191,neutral
13631,neutral
41638,negative
2561,neutral
48165,positive
16814,positive
46660,negative
1128,negative
5277,neutral
14630,neutral
21398,neutral
45537,negative
47813,positive
36416,neutral
2690,negative
1773,neutral
38793,negative
31286,positive
250,neutral
8621,negative
37756,positive
13456,negative
34707,negative
34901,neutral
37373,neutral
15170,positive
42684,negative
41877,negative
30729,positive
18588,neutral
17364,positive
37090,neutral
12164,negative
37366,positive
5919,positive
42288,negative
19333,neutral
32186,positive
13027,neutral
41635,negative
39798,negative
46003,negative
2814,positive
32615,positive
14942,neutral
46894,negative
20623,positive
20656,positive
18141,neutral
9749,positive
2144,negative
38717,negative
34571,positive
16654,neutral
51,negative
11483,negative
45700,negative
19478,neutral
34208,negative
16278,neutral
2503,positive
45588,negative
48366,positive
9565,neutral
15119,neutral
46701,negative
38216,negative
7188,positive
33388,neutral
4325,positive
19848,neutral
32663,neutral
4656,neutral
7355,neutral
28291,neutral
1405,negative
4744,negative
30958,negative
11046,negative
19982,positive
24331,positive
26143,neutral
25154,neutral
46261,negative
39555,negative
12121,positive
16609,neutral
33067,negative
44644,negative
16929,neutral
46375,negative
35403,neutral
31260,positive
6184,neutral
27811,neutral
20384,positive
33492,negative
33741,positive
31979,neutral
38488,negative
18082,positive
46173,negative
31681,positive
10762,neutral
34965,positive
9275,positive
43619,negative
5394,positive
33265,neutral
42808,negative
31296,negative
29667,positive
14434,neutral
19213,neutral
33001,positive
23482,negative
34338,positive
29900,negative
33189,neutral
45168,negative
2621,positive
25075,negative
33969,positive
37759,positive
1505,positive
12217,neutral
47094,negative
6371,negative
1468,neutral
46021,negative
27598,positive
21780,neutral
24512,neutral
12248,neutral
1896,neutral
39919,negative
36555,positive
10722,neutral
9986,neutral
48000,positive
39791,negative
43392,negative
45521,negative
33557,neutral
11902,positive
27808,neutral
41385,negative
12779,neutral
40644,negative
18844,positive
973,positive
14724,neutral
8910,neutral
14928,negative
29290,positive
43078,negative
30581,positive
44120,negative
40630,negative
8450,positive
45865,negative
40599,negative
46017,negative
34446,neutral
17806,neutral
46237,negative
43592,negative
4387,neutral
16704,neutral
10891,positive
13731,negative
5930,neutral
14946,positive
27153,positive
28549,neutral
38497,negative
46444,negative
45918,negative
25405,negative
48073,positive
48055,positive
13559,positive
27873,negative
43936,negative
43893,negative
21227,neutral
8165,positive
37587,negative
10953,positive
29265,positive
14243,neutral
10883,positive
15628,positive
35207,positive
32448,positive
45986,negative
48149,positive
16214,positive
23528,neutral
12703,neutral
15989,neutral
47477,negative
27725,neutral
7390,negative
31243,neutral
3935,negative
27875,positive
43258,negative
6050,neutral
3222,neutral
7788,neutral
15602,negative
45943,negative
38447,negative
42451,negative
27182,positive
45259,negative
3928,positive
27648,neutral
28959,positive
25723,positive
41597,negative
3716,neutral
30991,negative
8111,positive
8414,positive
12129,negative
29316,positive
507,neutral
12682,neutral
38961,negative
18375,neutral
1038,negative
4463,negative
8141,neutral
45160,negative
31832,negative
30455,neutral
19619,negative
28081,neutral
15680,neutral
2210,neutral
10234,neutral
9858,neutral
41350,negative
27298,neutral
40976,negative
46854,negative
26672,positive
18381,neutral
32181,positive
25560,neutral
31904,positive
22716,neutral
38658,negative
1348,positive
14910,neutral
34040,neutral
13515,negative
11206,positive
42352,negative
25056,positive
38570,negative
7030,negative
28564,neutral
24079,positive
32785,neutral
8181,neutral
42693,negative
22513,neutral
38116,negative
17919,positive
24099,positive
22971,neutral
4747,neutral
25476,positive
14303,neutral
41614,negative
27450,negative
31579,negative
22833,negative
20293,neutral
25941,negative
14518,neutral
14884,neutral
37737,positive
9177,positive
391,neutral
30994,neutral
26030,positive
18909,neutral
2251,negative
46770,negative
1433,neutral
2739,negative
24299,positive
24908,positive
10019,neutral
20261,negative
45292,negative
22630,negative
19693,positive
44873,negative
41906,negative
43190,negative
24780,neutral
5482,neutral
27297,neutral
38059,negative
30255,neutral
1274,negative
38801,negative
43697,negative
33053,neutral
7739,neutral
24272,positive
3797,positive
34908,neutral
37503,positive
39047,negative
1796,positive
14554,neutral
30403,neutral
11495,neutral
22300,neutral
13381,positive
23937,positive
10983,neutral
22009,positive
26659,positive
41634,negative
2453,positive
40392,negative
40153,negative
25568,neutral
3163,negative
46781,negative
44253,negative
7098,positive
45137,negative
9447,neutral
25108,negative
3853,negative
20368,positive
45798,negative
20633,positive
25432,positive
27256,neutral
20932,positive
21008,positive
22746,negative
27097,neutral
30251,positive
30009,neutral
24305,positive
43037,negative
5557,neutral
10353,neutral
42280,negative
14351,negative
26061,neutral
37383,positive
16298,neutral
42879,negative
30507,neutral
9107,positive
2101,negative
10410,positive
45896,negative
25,neutral
20767,neutral
27588,negative
33351,neutral
22621,neutral
28270,neutral
36793,positive
9368,positive
20873,positive
44867,negative
42858,negative
34462,positive
36993,neutral
2924,positive
33302,neutral
28649,positive
40087,negative
22414,neutral
33725,positive
36637,neutral
32497,positive
45813,negative
3277,negative
23889,negative
33935,positive
39325,negative
6422,positive
29103,positive
26018,positive
9131,positive
41185,negative
30532,positive
12737,negative
9283,neutral
25675,neutral
25230,positive
9902,positive
26166,negative
38445,negative
18529,neutral
19055,neutral
2520,neutral
2060,negative
20463,positive
28531,neutral
9409,neutral
42976,negative
37359,negative
2026,positive
29848,positive
20559,neutral
22969,neutral
104,neutral
38195,negative
12786,positive
47711,positive
21056,positive
14504,neutral
6400,positive
46908,negative
45877,negative
38920,negative
47345,negative
21959,positive
39145,negative
5663,positive
39947,negative
47326,negative
1957,positive
46322,negative
19034,positive
9517,negative
10782,neutral
24123,neutral
42512,negative
16467,neutral
34660,positive
26869,positive
11012,positive
15829,neutral
15378,neutral
1490,positive
38104,negative
22815,neutral
270,positive
29490,negative
13799,negative
12456,neutral
21166,negative
15160,positive
35891,positive
46522,negative
18581,negative
44819,negative
46006,negative
10285,negative
41331,negative
36703,neutral
44748,negative
6553,positive
39082,negative
39674,negative
39640,negative
9631,neutral
27756,neutral
47629,positive
37830,negative
15369,positive
10735,neutral
27336,positive
3708,neutral
4852,neutral
26292,positive
40923,negative
22150,neutral
39687,negative
20388,positive
40181,negative
31278,positive
29663,positive
33709,positive
34311,positive
46776,negative
13474,neutral
29695,positive
33629,neutral
28312,neutral
29567,neutral
25099,positive
46914,negative
35947,negative
25325,negative
21121,positive
10381,neutral
28190,neutral
46351,negative
5725,neutral
18208,positive
13913,positive
9376,positive
41782,negative
38135,negative
46432,negative
9492,neutral
33056,neutral
10329,neutral
6061,positive
3070,neutral
25264,positive
9575,neutral
39174,negative
23537,negative
45388,negative
35799,neutral
19896,neutral
40915,negative
24017,positive
29063,negative
25358,neutral
9039,neutral
1341,positive
46514,negative
16487,neutral
14039,positive
35195,neutral
31639,positive
47479,negative
36358,neutral
2950,positive
36590,positive
40993,negative
27486,negative
16577,neutral
19196,neutral
34878,positive
13052,neutral
16836,neutral
5169,neutral
25187,positive
30373,neutral
27205,neutral
5573,positive
34868,positive
21460,positive
24361,neutral
48171,positive
42786,negative
25710,neutral
25688,positive
1932,negative
21478,neutral
30599,neutral
14930,positive
20284,positive
41989,negative
33708,neutral
12016,negative
18874,neutral
20712,positive
17233,positive
38733,negative
20428,neutral
23357,neutral
12236,neutral
46863,negative
5146,positive
41587,negative
40251,negative
30161,negative
22331,neutral
27410,positive
11814,positive
25949,neutral
22064,positive
6365,positive
27902,neutral
22290,negative
45633,negative
1085,negative
30549,neutral
15658,negative
30878,neutral
21263,positive
39790,negative
7907,positive
41493,negative
15212,neutral
3760,negative
13547,positive
12096,neutral
3692,neutral
505,neutral
39692,negative
4450,neutral
40959,negative
19558,negative
32041,positive
19797,negative
24795,neutral
7451,neutral
6032,neutral
34564,positive
29394,positive
41931,negative
2967,negative
11294,positive
31123,neutral
20852,neutral
15083,neutral
10573,negative
18569,negative
47087,negative
24812,positive
22865,neutral
7402,negative
24872,positive
13225,negative
19698,positive
36267,positive
13551,neutral
28536,positive
26212,positive
27948,positive
21467,positive
30778,positive
27651,positive
16768,neutral
35226,neutral
5006,neutral
11566,positive
8336,positive
38117,negative
48303,positive
37526,positive
11750,positive
42065,negative
109,neutral
47205,negative
23320,positive
46680,negative
20157,neutral
38708,negative
2931,positive
28908,positive
28087,neutral
28857,negative
11203,positive
8627,negative
33100,neutral
3396,negative
44993,negative
44723,negative
28136,neutral
24693,negative
35606,neutral
34449,positive
16289,neutral
24400,neutral
14419,positive
6664,positive
14604,positive
5561,negative
32310,neutral
5772,neutral
39138,negative
17391,positive
30389,neutral
13651,neutral
48020,positive
38837,negative
17768,neutral
42930,negative
42663,negative
20591,neutral
17343,positive
11854,neutral
22361,positive
24706,neutral
6538,positive
19580,positive
20314,positive
3459,positive
10067,neutral
43659,negative
10842,positive
48178,positive
43573,negative
37308,neutral
9894,positive
39742,negative
16207,neutral
35164,neutral
46333,negative
45278,negative
36059,neutral
44509,negative
30372,negative
7138,neutral
14851,positive
26235,positive
10687,neutral
3514,positive
45277,negative
41777,negative
32157,neutral
48391,positive
36216,neutral
3499,positive
12136,neutral
42110,negative
29437,neutral
38323,negative
22071,positive
327,negative
35138,neutral
36859,positive
28725,positive
43419,negative
6255,negative
33658,neutral
24660,neutral
41336,negative
34781,neutral
3258,neutral
387,negative
31955,negative
46553,negative
3643,positive
47775,positive
45916,negative
24486,neutral
17308,positive
1573,positive
1851,negative
36686,positive
16083,negative
6005,positive
47435,negative
7092,neutral
11944,negative
38355,negative
16786,positive
19481,neutral
19087,positive
9207,neutral
19516,positive
2307,neutral
45338,negative
29178,positive
41446,negative
1830,neutral
12552,neutral
18563,negative
4108,positive
8104,positive
9197,neutral
37278,neutral
4773,positive
27970,negative
8577,positive
39965,negative
21620,positive
35105,positive
47903,positive
4616,positive
18030,positive
19201,neutral
47905,positive
19875,negative
31379,negative
43396,negative
41249,negative
21232,neutral
2904,positive
33521,positive
48245,positive
443,positive
9707,positive
2403,neutral
44493,negative
14195,positive
7368,neutral
2701,neutral
38541,negative
36183,positive
29086,positive
22885,neutral
13204,negative
41623,negative
21241,positive
21353,positive
15771,neutral
11491,neutral
43306,negative
12595,negative
46687,negative
35169,positive
25142,negative
30988,neutral
24590,positive
15438,neutral
40043,negative
43331,negative
30447,neutral
40340,negative
17001,neutral
41243,negative
36205,positive
3134,positive
29133,positive
46771,negative
17830,neutral
32911,positive
46125,negative
31563,positive
46611,negative
33775,positive
39678,negative
39660,negative
36491,positive
26466,positive
22523,neutral
10651,neutral
3796,negative
20321,neutral
10963,neutral
38081,negative
40603,negative
11060,neutral
31866,neutral
26727,positive
20954,neutral
35590,neutral
29457,neutral
22011,neutral
19264,positive
31637,positive
11433,positive
31419,positive
33193,neutral
24912,positive
26886,neutral
47720,positive
25623,neutral
38414,negative
3322,positive
41012,negative
13192,neutral
7091,positive
47382,negative
3217,negative
5897,negative
21615,neutral
22380,negative
12534,positive
38544,negative
35551,neutral
29521,neutral
33226,neutral
37178,negative
37968,negative
9201,positive
16152,positive
41072,negative
22958,negative
15412,neutral
26117,negative
5075,neutral
2504,neutral
32048,positive
44049,negative
17763,positive
6188,negative
6464,positive
7858,neutral
773,positive
4931,negative
29880,negative
15033,positive
28605,negative
22347,positive
43027,negative
39493,negative
2506,positive
16326,positive
33804,positive
10716,negative
16583,neutral
5071,neutral
4481,neutral
18743,positive
37677,neutral
44654,negative
45343,negative
12478,negative
2122,negative
40878,negative
11178,neutral
40264,negative
36854,positive
44900,negative
1812,negative
24156,neutral
8374,positive
20863,positive
15982,neutral
17016,positive
13252,positive
7065,negative
25068,positive
45585,negative
40771,negative
27472,neutral
13688,positive
274,neutral
12509,neutral
43015,negative
31971,negative
3423,neutral
43229,negative
41223,negative
34846,positive
6227,neutral
21421,positive
33048,neutral
10904,neutral
39042,negative
1633,negative
15218,neutral
3331,neutral
27582,positive
26216,positive
26745,positive
17427,neutral
30428,positive
43946,negative
34419,neutral
6296,negative
19871,neutral
45224,negative
2888,positive
19258,neutral
23428,neutral
16883,positive
37548,neutral
34267,positive
28917,negative
20610,neutral
6226,positive
24491,positive
15001,positive
26019,negative
8184,neutral
48028,positive
31261,neutral
46128,negative
36520,positive
30258,negative
30709,positive
23033,neutral
27077,neutral
47176,negative
3436,neutral
29169,positive
32162,neutral
1111,neutral
128,neutral
18885,neutral
13581,neutral
34473,positive
37429,neutral
6646,positive
41483,negative
17575,negative
6187,positive
37439,neutral
38735,negative
3467,neutral
27947,positive
17886,positive
46620,negative
38340,negative
25069,neutral
12246,negative
8289,positive
9128,neutral
28773,negative
14856,negative
3819,positive
3266,neutral
16232,positive
45289,negative
44584,negative
22214,neutral
34280,neutral
18183,positive
23804,positive
26918,neutral
29040,negative
1231,negative
43380,negative
39708,negative
5790,positive
12855,positive
39623,negative
17599,neutral
12313,negative
25233,neutral
18932,negative
27963,positive
43883,negative
20170,neutral
42094,negative
20938,neutral
4893,neutral
16729,positive
33873,neutral
19296,negative
17472,positive
47638,positive
14891,positive
20377,neutral
28040,neutral
11062,positive
48283,positive
2296,neutral
5914,positive
1805,positive
32914,neutral
4940,positive
43864,negative
14983,positive
48316,positive
44942,negative
26586,positive
44741,negative
42060,negative
44020,negative
28334,negative
13630,positive
48433,positive
43724,negative
45199,negative
39185,negative
37848,negative
46904,negative
46930,negative
7750,positive
42002,negative
14536,positive
36398,negative
13403,neutral
7574,neutral
11560,neutral
5085,positive
45167,negative
20015,negative
15862,positive
19232,positive
23504,negative
38618,negative
12393,positive
29643,positive
9335,positive
34716,positive
7429,neutral
8189,neutral
29428,neutral
25006,negative
20380,neutral
18806,neutral
5345,positive
15587,negative
30759,neutral
36495,negative
3728,positive
15494,neutral
27419,neutral
12674,positive
46846,negative
21140,neutral
32492,neutral
39906,negative
10450,positive
1084,negative
25159,positive
4669,neutral
21433,positive
44457,negative
24132,neutral
34082,neutral
39160,negative
27678,negative
21406,neutral
16872,neutral
18531,neutral
33065,positive
34143,positive
8603,neutral
18513,neutral
15878,positive
45796,negative
45429,negative
21986,positive
4122,positive
16941,positive
41950,negative
36823,neutral
43808,negative
44294,negative
2660,neutral
26912,neutral
7979,positive
31931,neutral
43098,negative
46808,negative
11730,positive
35030,positive
18447,negative
21624,neutral
5543,negative
20137,positive
10002,positive
2360,neutral
27818,neutral
38944,negative
35994,neutral
17372,neutral
31869,positive
36402,positive
16765,positive
26628,negative
14556,positive
6408,positive
33585,neutral
34006,neutral
15067,neutral
11256,positive
6701,positive
32190,positive
3419,neutral
27766,neutral
7261,positive
5488,neutral
41032,negative
39997,negative
37309,negative
8543,neutral
23328,neutral
4116,positive
31890,positive
4105,negative
46294,negative
20012,neutral
29502,negative
29761,neutral
46085,negative
3827,neutral
17429,positive
22368,neutral
2267,neutral
2576,neutral
3926,neutral
785,negative
10997,neutral
38286,negative
7022,neutral
47525,positive
47690,positive
40139,negative
23752,neutral
46525,negative
27099,positive
33606,neutral
18289,positive
42193,negative
39285,negative
28186,positive
31264,neutral
13942,positive
19392,positive
30749,positive
30150,neutral
43668,negative
1945,positive
7433,neutral
1309,positive
21043,positive
46925,negative
47199,negative
15183,positive
17595,positive
42475,negative
12977,positive
40287,negative
18980,neutral
35511,positive
31829,neutral
45838,negative
46700,negative
18105,positive
23372,positive
15338,neutral
1262,positive
40613,negative
7665,negative
46523,negative
46730,negative
23420,positive
8636,neutral
27148,negative
13206,positive
13386,neutral
8402,neutral
31474,neutral
43443,negative
20519,negative
25638,positive
20069,positive
2494,positive
16150,neutral
31604,neutral
6916,neutral
13370,positive
26188,neutral
15556,neutral
40634,negative
32500,neutral
46648,negative
16166,positive
1592,positive
23756,positive
10863,neutral
46241,negative
27519,negative
33489,positive
17626,neutral
7860,positive
23581,negative
47776,positive
1140,neutral
3610,negative
12935,positive
27455,negative
35820,neutral
23244,neutral
34469,positive
21395,positive
41108,negative
26657,neutral
13773,positive
40351,negative
30404,positive
4992,positive
16988,neutral
28991,neutral
20913,neutral
6278,neutral
47921,positive
13983,neutral
44303,negative
35631,positive
48119,positive
3066,positive
9665,neutral
44659,negative
18098,negative
30677,positive
32768,neutral
37244,neutral
25209,positive
42463,negative
24479,positive
24370,positive
26027,positive
22500,positive
42480,negative
19357,neutral
5348,positive
590,neutral
41990,negative
14115,negative
28556,positive
22901,positive
32529,neutral
30002,neutral
34336,neutral
7557,positive
2877,neutral
29561,neutral
4750,positive
16502,neutral
11482,negative
46656,negative
29714,positive
14178,positive
11058,positive
27510,negative
36064,positive
44419,negative
671,positive
30957,negative
14252,positive
1058,neutral
30350,neutral
940,neutral
47501,positive
23987,neutral
22493,positive
41215,negative
5954,neutral
21248,positive
32743,neutral
40627,negative
40435,negative
3629,positive
21660,neutral
31725,neutral
3536,positive
27281,neutral
10040,neutral
34762,negative
28983,positive
26622,positive
35123,positive
36185,positive
48173,positive
41396,negative
13948,positive
43272,negative
25136,neutral
29460,neutral
25160,neutral
45011,negative
25261,positive
1608,positive
16249,neutral
37274,negative
15677,neutral
45453,negative
47640,positive
17402,positive
8023,neutral
22931,positive
4831,positive
12433,neutral
28782,neutral
47104,negative
3302,positive
16831,neutral
31125,positive
32320,positive
31560,neutral
26985,negative
19054,positive
7310,negative
7626,neutral
14816,positive
30526,neutral
5593,neutral
18227,positive
28825,positive
41611,negative
38326,negative
497,positive
32754,neutral
42308,negative
25316,positive
39629,negative
31049,neutral
47401,negative
43762,negative
12661,positive
45457,negative
16256,neutral
44421,negative
11165,negative
2364,positive
6726,positive
41095,negative
5522,positive
23798,positive
40831,negative
24521,neutral
22456,positive
14455,positive
35120,positive
14872,positive
18538,negative
37891,negative
34092,neutral
4634,positive
31349,positive
10378,negative
22483,neutral
4079,positive
19170,neutral
26385,positive
31459,neutral
35350,positive
27458,positive
20976,positive
34644,neutral
3895,neutral
29720,positive
23819,neutral
33291,neutral
7079,positive
6585,positive
14829,positive
47867,positive
12321,positive
17885,neutral
39227,negative
22162,neutral
26065,positive
13079,negative
34134,neutral
5299,neutral
13404,neutral
43387,negative
35576,neutral
25901,positive
32577,negative
13673,negative
17844,neutral
17379,positive
36656,neutral
45409,negative
11557,positive
10045,negative
14589,positive
25281,neutral
46798,negative
46619,negative
27558,neutral
1444,negative
29241,positive
32862,neutral
32526,neutral
9951,negative
33202,positive
5181,neutral
44146,negative
46047,negative
41745,negative
37462,positive
2495,positive
40880,negative
13023,positive
27227,neutral
30213,neutral
42694,negative
6914,negative
7406,neutral
22927,neutral
6955,neutral
33831,positive
46332,negative
32289,neutral
40533,negative
37676,neutral
40974,negative
36392,negative
28113,positive
4340,positive
38345,negative
8385,positive
4523,neutral
16997,neutral
16601,neutral
24115,neutral
11984,negative
21199,positive
18753,negative
3338,neutral
21369,neutral
8934,positive
47463,negative
32579,positive
25522,positive
26420,neutral
44915,negative
18224,neutral
9019,neutral
5057,negative
34631,neutral
2928,neutral
38699,negative
22097,negative
7702,neutral
7807,positive
45464,negative
31587,positive
27576,neutral
31402,positive
29323,positive
42836,negative
27971,positive
16985,neutral
40424,negative
26786,neutral
14754,neutral
5686,negative
37120,positive
18259,neutral
44945,negative
16086,positive
10553,positive
34404,neutral
6067,negative
40826,negative
12209,neutral
12856,neutral
20892,positive
30723,positive
29837,positive
44078,negative
12904,positive
24095,neutral
7330,positive
15398,negative
35033,positive
31396,negative
47688,positive
14188,neutral
26572,positive
18545,negative
7651,neutral
21619,positive
8367,positive
30857,positive
31015,positive
25934,negative
3330,neutral
16877,positive
6541,positive
30545,positive
8767,negative
18686,positive
39108,negative
7629,negative
18346,positive
17283,positive
13959,positive
47017,negative
27933,neutral
23335,negative
10308,neutral
24605,neutral
20600,negative
15954,neutral
34108,positive
40942,negative
26815,neutral
17096,negative
34958,neutral
47876,positive
44213,negative
45157,negative
44179,negative
29067,negative
21238,neutral
47034,negative
25161,positive
26946,neutral
48206,positive
5129,positive
12021,positive
37520,positive
33640,positive
21626,positive
2314,negative
23742,positive
42284,negative
17538,negative
5184,negative
16332,positive
11630,positive
27847,negative
17013,neutral
36530,neutral
5982,negative
926,positive
11583,neutral
31941,positive
42665,negative
17143,positive
14286,positive
10965,neutral
47655,positive
7290,neutral
18810,neutral
22087,positive
41190,negative
1869,positive
43023,negative
3576,neutral
2866,positive
39931,negative
11427,positive
41,positive
13443,neutral
16541,neutral
37364,negative
36889,positive
41160,negative
20302,positive
3604,positive
46840,negative
17347,positive
43068,negative
27803,neutral
41879,negative
18638,positive
43518,negative
19059,neutral
13946,neutral
27701,positive
47624,positive
29806,neutral
22955,positive
7372,neutral
35553,neutral
46220,negative
16772,negative
46144,negative
40458,negative
6746,positive
46402,negative
20158,positive
19100,neutral
29365,neutral
946,neutral
35408,positive
45226,negative
32880,positive
41711,negative
34226,positive
37018,neutral
10090,positive
43350,negative
1657,negative
27589,positive
27011,neutral
20843,positive
35242,neutral
19039,positive
6559,positive
3961,neutral
302,neutral
12133,neutral
32179,positive
41121,negative
36716,neutral
23676,positive
23872,positive
29075,neutral
24571,positive
23111,positive
37985,negative
27893,neutral
35568,negative
17033,positive
355,positive
17660,neutral
1625,neutral
21127,neutral
18717,positive
11956,positive
8917,positive
37857,negative
47889,positive
45442,negative
36866,positive
6492,positive
9437,neutral
10094,neutral
15473,neutral
24524,positive
32280,negative
30225,positive
46556,negative
45077,negative
18832,neutral
30296,neutral
8614,neutral
33840,neutral
44886,negative
40252,negative
36809,negative
42186,negative
24392,neutral
26775,positive
8489,positive
2969,positive
9576,neutral
36802,positive
10912,positive
29759,neutral
26375,negative
8771,positive
45439,negative
23915,neutral
16787,positive
22765,negative
37886,negative
31004,neutral
585,neutral
41477,negative
10589,positive
31458,negative
32300,neutral
36217,neutral
8882,neutral
8112,positive
11255,neutral
46675,negative
8764,positive
13076,positive
24415,positive
256,negative
43662,negative
44151,negative
28120,positive
3072,positive
41845,negative
47140,negative
40586,negative
33175,neutral
19477,neutral
3940,neutral
15424,neutral
14568,neutral
24582,positive
24983,neutral
35345,positive
11369,positive
32767,neutral
22708,positive
754,negative
30067,positive
43926,negative
39264,negative
38749,negative
26753,negative
4547,positive
2483,positive
14061,neutral
20421,neutral
37751,neutral
20971,neutral
9289,negative
19726,neutral
38905,negative
36832,neutral
47436,negative
36468,neutral
20523,positive
21531,positive
43726,negative
3202,neutral
8092,positive
12289,neutral
35260,positive
34523,negative
32859,positive
40195,negative
6387,negative
21473,positive
34735,positive
191,negative
16581,neutral
31231,neutral
3746,neutral
20571,positive
30425,positive
47247,negative
35976,neutral
39030,negative
17991,positive
20140,neutral
22898,positive
7898,neutral
1060,positive
37405,positive
12576,negative
1713,neutral
38145,negative
9347,neutral
36194,positive
12038,positive
12135,neutral
23179,neutral
35980,negative
2273,positive
40228,negative
32896,neutral
35204,negative
23627,negative
44424,negative
19854,neutral
19626,neutral
26696,neutral
19223,neutral
44749,negative
27478,positive
33494,negative
14733,neutral
3220,positive
32351,neutral
27834,neutral
11763,neutral
2720,positive
33571,positive
2471,negative
22741,neutral
15530,positive
10893,neutral
25079,neutral
42255,negative
39394,negative
2876,positive
9537,positive
11095,neutral
26776,neutral
23047,neutral
33761,neutral
37788,negative
25576,positive
9722,positive
22915,neutral
39482,negative
47495,positive
40835,negative
40814,negative
11032,neutral
38358,negative
38276,negative
9886,positive
32325,positive
46922,negative
22426,neutral
7130,positive
45242,negative
28800,neutral
19759,neutral
28258,neutral
48136,positive
34923,positive
31136,positive
21329,negative
8888,negative
22137,neutral
23495,negative
2020,negative
39299,negative
38217,negative
19360,negative
37435,positive
18247,negative
4149,neutral
22880,neutral
18516,negative
30029,positive
30841,positive
8182,positive
29376,positive
20785,negative
2130,neutral
44905,negative
41392,negative
40804,negative
25953,negative
38015,negative
14633,positive
6501,positive
27044,positive
9024,neutral
14625,negative
13024,negative
2388,neutral
26034,positive
24420,neutral
20047,positive
30533,neutral
13085,negative
33341,neutral
23716,neutral
13261,positive
2440,positive
11928,neutral
22248,neutral
20471,negative
11683,positive
9928,negative
1627,positive
3619,neutral
16367,positive
47700,positive
10895,positive
3893,neutral
34645,positive
12103,neutral
46420,negative
7440,positive
37330,neutral
38909,negative
13578,positive
15442,positive
9538,neutral
6237,positive
43653,negative
34964,positive
3572,negative
26527,positive
5597,neutral
14864,neutral
19365,positive
186,positive
18534,negative
45671,negative
26644,neutral
29540,neutral
46875,negative
44547,negative
24008,neutral
3397,neutral
17186,neutral
27724,neutral
31636,negative
43200,negative
6025,negative
40200,negative
21804,negative
26471,neutral
364,negative
43530,negative
19265,neutral
23278,negative
519,positive
34515,positive
17586,positive
41707,negative
39068,negative
19643,positive
43235,negative
46843,negative
16247,positive
32910,neutral
41278,negative
11306,negative
12986,neutral
37328,positive
29229,positive
24781,negative
29604,negative
48387,positive
19722,positive
21177,positive
575,positive
12651,negative
937,positive
45525,negative
5494,positive
31446,negative
10677,positive
33867,neutral
39142,negative
44305,negative
14963,negative
27951,neutral
38065,negative
36276,positive
5134,positive
32420,positive
36741,neutral
44542,negative
23348,neutral
12947,neutral
16290,positive
42486,negative
27246,neutral
28118,positive
28469,neutral
14769,positive
17069,neutral
32023,positive
8156,negative
32735,neutral
37956,negative
8134,neutral
40459,negative
16907,positive
23602,neutral
25601,neutral
18817,positive
25296,positive
42545,negative
12838,neutral
7357,negative
5116,positive
956,positive
7031,neutral
3160,neutral
48155,positive
38194,negative
46544,negative
48072,positive
34993,positive
31646,neutral
46244,negative
21328,positive
28610,positive
22110,neutral
23884,neutral
28415,negative
551,positive
3625,positive
10143,positive
15353,negative
31831,positive
25141,positive
9592,neutral
44460,negative
37228,negative
17674,positive
9908,neutral
23407,neutral
32234,neutral
33811,negative
10307,neutral
45108,negative
41443,negative
45947,negative
45506,negative
46567,negative
44433,negative
7952,positive
36545,positive
11753,positive
21455,positive
4172,neutral
3248,neutral
13579,negative
17795,positive
29793,neutral
42449,negative
23793,neutral
41605,negative
17015,neutral
40990,negative
29219,neutral
43234,negative
23737,negative
15922,neutral
20687,neutral
11215,neutral
8786,positive
30136,neutral
45497,negative
39527,negative
26501,negative
23067,positive
30274,neutral
6798,positive
23904,negative
40428,negative
31753,neutral
2819,neutral
9119,neutral
26768,positive
8059,positive
2326,negative
10370,neutral
43816,negative
43063,negative
18604,positive
45810,negative
42341,negative
20728,neutral
14786,neutral
226,neutral
31983,neutral
29497,neutral
9825,positive
9996,neutral
47547,positive
10934,neutral
12481,neutral
13997,positive
47331,negative
34746,positive
19778,neutral
189,neutral
24700,neutral
39291,negative
37352,positive
7929,neutral
11880,positive
1061,positive
7804,negative
42838,negative
4081,negative
45772,negative
26160,positive
26561,neutral
43152,negative
13880,neutral
11117,positive
38211,negative
17276,neutral
46907,negative
47777,positive
16628,neutral
19049,positive
48307,positive
44580,negative
43901,negative
32727,neutral
19266,positive
13149,positive
41629,negative
7861,negative
17994,neutral
47273,negative
28057,neutral
13022,positive
20936,neutral
23656,negative
41630,negative
11885,positive
41245,negative
32675,positive
45626,negative
28269,negative
43026,negative
32019,neutral
5165,neutral
12926,negative
40453,negative
729,negative
10159,neutral
24039,positive
46761,negative
33145,neutral
24862,neutral
24589,positive
5505,negative
35020,positive
12794,positive
17413,positive
33279,neutral
4725,positive
27673,neutral
38809,negative
32123,neutral
34326,neutral
10831,neutral
24184,negative
4163,neutral
14767,positive
29124,negative
28804,positive
28548,negative
28419,positive
7331,positive
17401,neutral
46561,negative
20940,negative
28760,positive
32992,neutral
39028,negative
28192,neutral
30343,neutral
548,positive
