,Label TextBlob
4657,positive
4658,neutral
4659,positive
4660,neutral
4661,positive
4662,neutral
4663,positive
4664,neutral
4665,neutral
4666,positive
4667,neutral
4668,positive
4669,positive
4670,positive
4671,positive
4672,neutral
4673,neutral
4674,neutral
4675,positive
4676,neutral
4677,positive
4678,negative
4679,positive
4680,neutral
4681,neutral
4682,neutral
4683,neutral
4684,neutral
4685,positive
4686,positive
4687,positive
4688,neutral
4689,positive
4690,neutral
4691,neutral
4692,positive
4693,positive
4694,negative
4695,neutral
4696,positive
4697,neutral
4698,negative
4699,neutral
4700,negative
4701,positive
4702,positive
4703,negative
4704,neutral
4705,positive
4706,neutral
4707,negative
4708,negative
4709,neutral
4710,positive
4711,neutral
4712,neutral
4713,neutral
4714,negative
4715,positive
4716,neutral
4717,positive
4718,positive
4719,positive
4720,neutral
4721,positive
4722,negative
4723,neutral
4724,negative
4725,neutral
4726,neutral
4727,neutral
4728,positive
4729,neutral
4730,neutral
4731,neutral
4732,positive
4733,neutral
4734,neutral
4735,neutral
4736,negative
4737,neutral
4738,negative
4739,negative
4740,neutral
4741,positive
4742,positive
4743,positive
4744,neutral
4745,negative
4746,positive
4747,neutral
4748,positive
4749,neutral
4750,neutral
4751,neutral
4752,neutral
4753,negative
4754,neutral
4755,neutral
4756,neutral
4757,positive
4758,neutral
4759,negative
4760,neutral
4761,positive
4762,neutral
4763,positive
4764,negative
4765,positive
4766,neutral
4767,positive
4768,neutral
4769,positive
4770,positive
4771,positive
4772,negative
4773,positive
4774,neutral
4775,positive
4776,neutral
4777,neutral
4778,negative
4779,positive
4780,neutral
4781,neutral
4782,positive
4783,neutral
4784,neutral
4785,neutral
4786,neutral
4787,positive
4788,positive
4789,neutral
4790,neutral
4791,neutral
4792,negative
4793,neutral
4794,neutral
4795,positive
4796,negative
4797,positive
4798,positive
4799,neutral
4800,neutral
4801,positive
4802,positive
4803,neutral
4804,positive
4805,negative
4806,positive
4807,neutral
4808,neutral
4809,negative
4810,neutral
4811,positive
4812,positive
4813,neutral
4814,negative
4815,negative
4816,negative
4817,negative
4818,negative
4819,positive
4820,neutral
4821,neutral
4822,negative
4823,positive
4824,neutral
4825,neutral
4826,negative
4827,neutral
4828,negative
4829,positive
4830,negative
4831,negative
4832,negative
4833,negative
4834,positive
4835,positive
4836,positive
4837,positive
4838,positive
4839,neutral
4840,negative
4841,negative
4842,positive
4843,neutral
4844,positive
4845,neutral
4846,neutral
4847,positive
4848,neutral
4849,positive
4850,positive
4851,positive
4852,neutral
4853,negative
4854,neutral
4855,negative
4856,negative
4857,neutral
4858,neutral
4859,positive
4860,positive
4861,negative
4862,positive
4863,positive
4864,neutral
4865,negative
4866,neutral
4867,neutral
4868,neutral
4869,negative
4870,positive
4871,negative
4872,positive
4873,positive
4874,neutral
4875,positive
4876,neutral
4877,positive
4878,neutral
4879,neutral
4880,neutral
4881,neutral
4882,positive
4883,neutral
4884,negative
4885,negative
4886,positive
4887,positive
4888,positive
4889,neutral
4890,positive
4891,positive
4892,neutral
4893,positive
4894,positive
4895,neutral
4896,positive
4897,positive
4898,neutral
4899,neutral
4900,negative
4901,negative
4902,neutral
4903,neutral
4904,neutral
4905,positive
4906,neutral
4907,positive
4908,positive
4909,neutral
4910,neutral
4911,positive
4912,neutral
4913,positive
4914,positive
4915,positive
4916,neutral
4917,neutral
4918,neutral
4919,neutral
4920,neutral
4921,neutral
4922,positive
4923,neutral
4924,positive
4925,neutral
4926,negative
4927,positive
4928,neutral
4929,neutral
4930,neutral
4931,positive
4932,negative
4933,positive
4934,negative
4935,neutral
4936,positive
4937,positive
4938,neutral
4939,positive
4940,neutral
4941,neutral
4942,positive
4943,positive
4944,positive
4945,positive
4946,positive
4947,negative
4948,neutral
4949,positive
4950,neutral
4951,positive
4952,negative
4953,positive
4954,neutral
4955,neutral
4956,positive
4957,neutral
4958,positive
4959,neutral
4960,neutral
4961,neutral
4962,positive
4963,negative
4964,positive
4965,neutral
4966,neutral
4967,negative
4968,negative
4969,negative
4970,neutral
4971,positive
4972,neutral
4973,negative
4974,neutral
4975,neutral
4976,neutral
4977,negative
4978,neutral
4979,neutral
4980,positive
4981,negative
4982,positive
4983,neutral
4984,neutral
4985,positive
4986,positive
4987,positive
4988,neutral
4989,neutral
4990,neutral
4991,neutral
4992,negative
4993,neutral
4994,positive
4995,positive
4996,neutral
4997,positive
4998,positive
4999,neutral
5000,positive
5001,neutral
5002,neutral
5003,positive
5004,neutral
5005,neutral
5006,positive
5007,neutral
5008,positive
5009,negative
5010,neutral
5011,neutral
5012,neutral
5013,positive
5014,positive
5015,positive
5016,negative
5017,neutral
5018,neutral
5019,negative
5020,neutral
5021,neutral
5022,neutral
5023,positive
5024,positive
5025,positive
5026,positive
5027,neutral
5028,positive
5029,neutral
5030,positive
5031,neutral
5032,positive
5033,neutral
5034,neutral
5035,positive
5036,neutral
5037,neutral
5038,positive
5039,positive
5040,neutral
5041,positive
5042,neutral
5043,negative
5044,negative
5045,neutral
5046,positive
5047,positive
5048,neutral
5049,neutral
5050,neutral
5051,neutral
5052,positive
5053,neutral
5054,positive
5055,negative
5056,negative
5057,negative
5058,positive
5059,neutral
5060,neutral
5061,negative
5062,negative
5063,positive
5064,neutral
5065,positive
5066,positive
5067,negative
5068,positive
5069,neutral
5070,neutral
5071,neutral
5072,neutral
5073,positive
5074,negative
5075,neutral
5076,positive
5077,negative
5078,neutral
5079,positive
5080,positive
5081,positive
5082,neutral
5083,positive
5084,positive
5085,neutral
5086,neutral
5087,negative
5088,negative
5089,positive
5090,neutral
5091,negative
5092,neutral
5093,positive
5094,neutral
5095,neutral
5096,negative
5097,negative
5098,positive
5099,positive
5100,negative
5101,positive
5102,neutral
5103,positive
5104,negative
5105,positive
5106,neutral
5107,neutral
5108,positive
5109,neutral
5110,positive
5111,positive
5112,positive
5113,positive
5114,neutral
5115,neutral
5116,positive
5117,positive
5118,positive
5119,neutral
5120,negative
5121,neutral
5122,neutral
5123,negative
5124,neutral
5125,positive
5126,neutral
5127,neutral
5128,negative
5129,neutral
5130,positive
5131,neutral
5132,positive
5133,neutral
5134,neutral
5135,negative
5136,neutral
5137,negative
5138,negative
5139,positive
5140,positive
5141,neutral
5142,neutral
5143,negative
5144,positive
5145,positive
5146,positive
5147,positive
5148,neutral
5149,neutral
5150,neutral
5151,neutral
5152,positive
5153,positive
5154,positive
5155,positive
5156,neutral
5157,positive
5158,positive
5159,neutral
5160,neutral
5161,positive
5162,neutral
5163,positive
5164,positive
5165,neutral
5166,neutral
5167,positive
5168,neutral
5169,positive
5170,negative
5171,negative
5172,neutral
5173,neutral
5174,negative
5175,positive
5176,negative
5177,neutral
5178,positive
5179,positive
5180,positive
5181,positive
5182,neutral
5183,neutral
5184,neutral
5185,positive
5186,negative
5187,negative
5188,positive
5189,neutral
5190,neutral
5191,neutral
5192,neutral
5193,positive
5194,positive
5195,positive
5196,positive
5197,negative
5198,positive
5199,negative
5200,neutral
5201,neutral
5202,neutral
5203,neutral
5204,neutral
5205,neutral
5206,neutral
5207,positive
5208,neutral
5209,positive
5210,positive
5211,neutral
5212,negative
5213,positive
5214,positive
5215,negative
5216,neutral
5217,negative
5218,negative
5219,positive
5220,positive
5221,neutral
5222,neutral
5223,neutral
5224,positive
5225,neutral
5226,negative
5227,positive
5228,positive
5229,positive
5230,neutral
5231,negative
5232,negative
5233,positive
5234,neutral
5235,negative
5236,neutral
5237,positive
5238,neutral
5239,neutral
5240,neutral
5241,positive
5242,negative
5243,neutral
5244,negative
5245,neutral
5246,positive
5247,positive
5248,positive
5249,positive
5250,positive
5251,positive
5252,positive
5253,neutral
5254,neutral
5255,neutral
5256,negative
5257,neutral
5258,neutral
5259,neutral
5260,neutral
5261,neutral
5262,neutral
5263,neutral
5264,positive
5265,positive
5266,positive
5267,neutral
5268,positive
5269,neutral
5270,positive
5271,positive
5272,positive
5273,negative
5274,neutral
5275,positive
5276,positive
5277,positive
5278,negative
5279,positive
5280,negative
5281,neutral
5282,neutral
5283,neutral
5284,neutral
5285,neutral
5286,neutral
5287,negative
5288,positive
5289,neutral
5290,neutral
5291,positive
5292,positive
5293,negative
5294,positive
5295,positive
5296,neutral
5297,negative
5298,negative
5299,neutral
5300,positive
5301,neutral
5302,positive
5303,positive
5304,neutral
5305,positive
5306,positive
5307,negative
5308,neutral
5309,neutral
5310,positive
5311,positive
5312,positive
5313,positive
5314,positive
5315,neutral
5316,negative
5317,positive
5318,negative
5319,neutral
5320,neutral
5321,positive
5322,positive
5323,positive
5324,positive
5325,neutral
5326,positive
5327,positive
5328,neutral
5329,neutral
5330,neutral
5331,neutral
5332,positive
5333,positive
5334,negative
5335,neutral
5336,neutral
5337,negative
5338,positive
5339,neutral
5340,positive
5341,neutral
5342,negative
5343,positive
5344,neutral
5345,neutral
5346,neutral
5347,neutral
5348,positive
5349,neutral
5350,neutral
5351,negative
5352,neutral
5353,positive
5354,neutral
5355,neutral
5356,neutral
5357,positive
5358,positive
5359,neutral
5360,neutral
5361,negative
5362,neutral
5363,neutral
5364,neutral
5365,positive
5366,neutral
5367,neutral
5368,neutral
5369,neutral
5370,positive
5371,negative
5372,negative
5373,neutral
5374,positive
5375,positive
5376,positive
5377,negative
5378,positive
5379,neutral
5380,neutral
5381,positive
5382,positive
5383,negative
5384,positive
5385,positive
5386,neutral
5387,negative
5388,neutral
5389,neutral
5390,neutral
5391,neutral
5392,negative
5393,positive
5394,neutral
5395,positive
5396,neutral
5397,positive
5398,neutral
5399,neutral
5400,negative
5401,positive
5402,neutral
5403,neutral
5404,neutral
5405,neutral
5406,positive
5407,neutral
5408,neutral
5409,negative
5410,neutral
5411,neutral
5412,positive
5413,neutral
5414,neutral
5415,negative
5416,neutral
5417,neutral
5418,negative
5419,positive
5420,positive
5421,positive
5422,positive
5423,positive
5424,neutral
5425,neutral
5426,neutral
5427,positive
5428,neutral
5429,positive
5430,negative
5431,positive
5432,neutral
5433,positive
5434,positive
5435,neutral
5436,positive
5437,positive
5438,negative
5439,negative
5440,neutral
5441,positive
5442,positive
5443,neutral
5444,positive
5445,positive
5446,negative
5447,neutral
5448,negative
5449,positive
5450,negative
5451,positive
5452,neutral
5453,neutral
5454,neutral
5455,positive
5456,positive
5457,neutral
5458,positive
5459,positive
5460,negative
5461,positive
5462,negative
5463,positive
5464,positive
5465,negative
5466,neutral
5467,positive
5468,positive
5469,negative
5470,positive
5471,negative
5472,neutral
5473,positive
5474,neutral
5475,neutral
5476,positive
5477,positive
5478,neutral
5479,positive
5480,positive
5481,neutral
5482,neutral
5483,positive
5484,neutral
5485,neutral
5486,positive
5487,negative
5488,neutral
5489,neutral
5490,neutral
5491,positive
5492,positive
5493,positive
5494,neutral
5495,neutral
5496,positive
5497,positive
5498,positive
5499,positive
5500,neutral
5501,neutral
5502,positive
5503,neutral
5504,neutral
5505,positive
5506,positive
5507,neutral
5508,positive
5509,positive
5510,neutral
5511,positive
5512,neutral
5513,neutral
5514,positive
5515,neutral
5516,positive
5517,neutral
5518,neutral
5519,neutral
5520,neutral
5521,negative
5522,positive
5523,positive
5524,positive
5525,neutral
5526,positive
5527,positive
5528,neutral
5529,neutral
5530,positive
5531,positive
5532,negative
5533,neutral
5534,neutral
5535,neutral
5536,positive
5537,neutral
5538,neutral
5539,positive
5540,positive
5541,positive
5542,neutral
5543,neutral
5544,positive
5545,negative
5546,negative
5547,positive
5548,neutral
5549,negative
5550,positive
5551,negative
5552,positive
5553,neutral
5554,neutral
5555,positive
5556,negative
5557,neutral
5558,negative
5559,neutral
5560,negative
5561,positive
5562,positive
5563,neutral
5564,negative
5565,negative
5566,neutral
5567,positive
5568,negative
5569,neutral
5570,positive
5571,neutral
5572,positive
5573,positive
5574,neutral
5575,neutral
5576,positive
5577,negative
5578,positive
5579,positive
5580,neutral
5581,neutral
5582,positive
5583,neutral
5584,positive
5585,neutral
5586,neutral
5587,neutral
5588,negative
5589,negative
5590,negative
5591,positive
5592,positive
5593,positive
5594,positive
5595,neutral
5596,positive
5597,positive
5598,positive
5599,negative
5600,neutral
5601,positive
5602,positive
5603,negative
5604,neutral
5605,negative
5606,positive
5607,neutral
5608,positive
5609,negative
5610,neutral
5611,positive
5612,neutral
5613,negative
5614,positive
5615,neutral
5616,negative
5617,negative
5618,neutral
5619,negative
5620,neutral
5621,neutral
5622,negative
5623,positive
5624,negative
5625,positive
5626,neutral
5627,negative
5628,neutral
5629,positive
5630,positive
5631,positive
5632,negative
5633,positive
5634,neutral
5635,positive
5636,positive
5637,neutral
5638,neutral
5639,negative
5640,neutral
5641,positive
5642,positive
5643,neutral
5644,neutral
5645,negative
5646,positive
5647,neutral
5648,negative
5649,positive
5650,negative
5651,negative
5652,positive
5653,neutral
5654,negative
5655,neutral
5656,positive
5657,negative
5658,positive
5659,neutral
5660,neutral
5661,neutral
5662,negative
5663,positive
5664,neutral
5665,neutral
5666,positive
5667,negative
5668,neutral
5669,positive
5670,positive
5671,positive
5672,positive
5673,neutral
5674,neutral
5675,neutral
5676,negative
5677,neutral
5678,positive
5679,positive
5680,positive
5681,positive
5682,neutral
5683,neutral
5684,negative
5685,positive
5686,positive
5687,neutral
5688,positive
5689,neutral
5690,positive
5691,neutral
5692,positive
5693,positive
5694,neutral
5695,negative
5696,negative
5697,negative
5698,neutral
5699,neutral
5700,negative
5701,neutral
5702,neutral
5703,negative
5704,negative
5705,neutral
5706,neutral
5707,positive
5708,negative
5709,neutral
5710,neutral
5711,positive
5712,neutral
5713,neutral
5714,negative
5715,neutral
5716,neutral
5717,neutral
5718,negative
5719,positive
5720,positive
5721,negative
5722,neutral
5723,neutral
5724,negative
5725,positive
5726,neutral
5727,positive
5728,positive
5729,positive
5730,neutral
5731,neutral
5732,neutral
5733,negative
5734,neutral
5735,negative
5736,neutral
5737,neutral
5738,positive
5739,positive
5740,neutral
5741,neutral
5742,neutral
5743,negative
5744,negative
5745,positive
5746,negative
5747,neutral
5748,neutral
5749,neutral
5750,negative
5751,neutral
5752,positive
5753,negative
5754,positive
5755,positive
5756,neutral
5757,positive
5758,positive
5759,positive
5760,positive
5761,neutral
5762,neutral
5763,neutral
5764,neutral
5765,neutral
5766,positive
5767,neutral
5768,neutral
5769,neutral
5770,neutral
5771,positive
5772,neutral
5773,negative
5774,neutral
5775,neutral
5776,neutral
5777,positive
5778,neutral
5779,negative
5780,positive
5781,positive
5782,positive
5783,neutral
5784,neutral
5785,positive
5786,neutral
5787,positive
5788,neutral
5789,neutral
5790,neutral
5791,neutral
5792,neutral
5793,positive
5794,neutral
5795,negative
5796,positive
5797,neutral
5798,positive
5799,positive
5800,neutral
5801,positive
5802,neutral
5803,negative
5804,neutral
5805,neutral
5806,neutral
5807,positive
5808,neutral
5809,neutral
5810,neutral
5811,neutral
5812,neutral
5813,positive
5814,positive
5815,negative
5816,neutral
5817,neutral
5818,neutral
5819,positive
5820,positive
5821,neutral
5822,neutral
5823,neutral
5824,neutral
5825,positive
5826,neutral
5827,neutral
5828,neutral
5829,neutral
5830,positive
5831,positive
5832,negative
5833,neutral
5834,neutral
5835,negative
5836,neutral
5837,positive
5838,neutral
5839,positive
5840,neutral
5841,negative
5842,positive
5843,negative
5844,neutral
5845,positive
5846,positive
5847,neutral
5848,positive
5849,negative
5850,neutral
5851,positive
5852,neutral
5853,negative
5854,negative
5855,positive
5856,neutral
5857,positive
5858,positive
5859,positive
5860,neutral
5861,positive
5862,negative
5863,negative
5864,neutral
5865,positive
5866,positive
5867,neutral
5868,neutral
5869,neutral
5870,neutral
5871,positive
5872,positive
5873,neutral
5874,neutral
5875,positive
5876,neutral
5877,negative
5878,positive
5879,neutral
5880,positive
5881,negative
5882,negative
5883,neutral
5884,neutral
5885,neutral
5886,neutral
5887,neutral
5888,neutral
5889,positive
5890,neutral
5891,neutral
5892,neutral
5893,neutral
5894,positive
5895,positive
5896,neutral
5897,negative
5898,neutral
5899,positive
5900,positive
5901,neutral
5902,negative
5903,neutral
5904,neutral
5905,negative
5906,neutral
5907,positive
5908,positive
5909,positive
5910,negative
5911,neutral
5912,negative
5913,negative
5914,positive
5915,positive
5916,negative
5917,neutral
5918,negative
5919,neutral
5920,negative
5921,positive
5922,negative
5923,neutral
5924,positive
5925,neutral
5926,positive
5927,negative
5928,neutral
5929,positive
5930,neutral
5931,neutral
5932,negative
5933,negative
5934,positive
5935,positive
5936,positive
5937,negative
5938,neutral
5939,negative
5940,neutral
5941,neutral
5942,positive
5943,positive
5944,neutral
5945,neutral
5946,positive
5947,neutral
5948,neutral
5949,neutral
5950,negative
5951,neutral
5952,neutral
5953,positive
5954,negative
5955,neutral
5956,neutral
5957,neutral
5958,neutral
5959,positive
5960,negative
5961,positive
5962,neutral
5963,neutral
5964,neutral
5965,positive
5966,neutral
5967,negative
5968,negative
5969,positive
5970,positive
5971,neutral
5972,positive
5973,positive
5974,positive
5975,positive
5976,neutral
5977,positive
5978,neutral
5979,neutral
5980,neutral
5981,neutral
5982,positive
5983,positive
5984,positive
5985,neutral
5986,positive
5987,neutral
5988,neutral
5989,negative
5990,positive
5991,neutral
5992,positive
5993,positive
5994,neutral
5995,neutral
5996,positive
5997,negative
5998,negative
5999,positive
6000,neutral
6001,neutral
6002,neutral
6003,negative
6004,positive
6005,positive
6006,neutral
6007,positive
6008,negative
6009,positive
6010,neutral
6011,positive
6012,positive
6013,neutral
6014,positive
6015,positive
6016,neutral
6017,positive
6018,positive
6019,neutral
6020,positive
6021,positive
6022,neutral
6023,neutral
6024,neutral
6025,positive
6026,positive
6027,neutral
6028,neutral
6029,neutral
6030,positive
6031,positive
6032,neutral
6033,neutral
6034,negative
6035,positive
6036,neutral
6037,positive
6038,neutral
6039,positive
6040,neutral
6041,neutral
6042,neutral
6043,neutral
6044,positive
6045,negative
6046,neutral
6047,neutral
6048,negative
6049,neutral
6050,neutral
6051,positive
6052,positive
6053,neutral
6054,positive
6055,neutral
6056,neutral
6057,positive
6058,positive
6059,negative
6060,neutral
6061,positive
6062,neutral
6063,negative
6064,neutral
6065,neutral
6066,neutral
6067,positive
6068,neutral
6069,neutral
6070,positive
6071,positive
6072,neutral
6073,neutral
6074,negative
6075,neutral
6076,positive
6077,negative
6078,negative
6079,neutral
6080,neutral
6081,positive
6082,neutral
6083,negative
6084,positive
6085,negative
6086,negative
6087,neutral
6088,positive
6089,neutral
6090,neutral
6091,positive
6092,positive
6093,neutral
6094,neutral
6095,positive
6096,positive
6097,neutral
6098,neutral
6099,neutral
6100,positive
6101,negative
6102,neutral
6103,positive
6104,neutral
6105,positive
6106,positive
6107,positive
6108,neutral
6109,negative
6110,positive
6111,positive
6112,neutral
6113,neutral
6114,neutral
6115,negative
6116,neutral
6117,neutral
6118,positive
6119,negative
6120,neutral
6121,neutral
6122,negative
6123,neutral
6124,neutral
6125,neutral
6126,neutral
6127,positive
6128,positive
6129,neutral
6130,neutral
6131,positive
6132,positive
6133,positive
6134,positive
6135,neutral
6136,neutral
6137,neutral
6138,neutral
6139,neutral
6140,positive
6141,negative
6142,negative
6143,positive
6144,positive
6145,neutral
6146,negative
6147,negative
6148,positive
6149,neutral
6150,positive
6151,neutral
6152,positive
6153,positive
6154,positive
6155,negative
6156,positive
6157,positive
6158,neutral
6159,neutral
6160,neutral
6161,neutral
6162,negative
6163,neutral
6164,negative
6165,neutral
6166,neutral
6167,neutral
6168,negative
6169,neutral
6170,negative
6171,positive
6172,negative
6173,neutral
6174,neutral
6175,positive
6176,neutral
6177,positive
6178,positive
6179,neutral
6180,negative
6181,neutral
6182,positive
6183,positive
6184,positive
6185,neutral
6186,positive
6187,positive
6188,neutral
6189,negative
6190,neutral
6191,neutral
6192,positive
6193,positive
6194,positive
6195,neutral
6196,positive
6197,neutral
6198,positive
6199,neutral
6200,positive
6201,negative
6202,negative
6203,negative
6204,positive
6205,neutral
6206,negative
6207,negative
6208,positive
6209,positive
6210,negative
6211,neutral
6212,neutral
6213,positive
6214,neutral
6215,positive
6216,neutral
6217,neutral
6218,neutral
6219,positive
6220,positive
6221,neutral
6222,positive
6223,positive
6224,positive
6225,positive
6226,positive
6227,positive
6228,neutral
6229,positive
6230,neutral
6231,neutral
6232,positive
6233,positive
6234,negative
6235,neutral
6236,positive
6237,negative
6238,negative
6239,negative
6240,positive
6241,negative
6242,positive
6243,negative
6244,negative
6245,positive
6246,neutral
6247,neutral
6248,positive
6249,positive
6250,neutral
6251,positive
6252,neutral
6253,negative
6254,neutral
6255,neutral
6256,neutral
6257,positive
6258,neutral
6259,negative
6260,neutral
6261,neutral
6262,positive
6263,positive
6264,neutral
6265,positive
6266,neutral
6267,neutral
6268,neutral
6269,positive
6270,neutral
6271,negative
6272,positive
6273,neutral
6274,neutral
6275,neutral
6276,neutral
6277,negative
6278,neutral
6279,neutral
6280,neutral
6281,positive
6282,neutral
6283,positive
6284,positive
6285,neutral
6286,neutral
6287,positive
6288,positive
6289,positive
6290,negative
6291,positive
6292,negative
6293,neutral
6294,negative
6295,negative
6296,negative
6297,positive
6298,neutral
6299,neutral
6300,negative
6301,positive
6302,neutral
6303,positive
6304,neutral
6305,positive
6306,neutral
6307,neutral
6308,neutral
6309,positive
6310,neutral
6311,neutral
6312,neutral
6313,positive
6314,positive
6315,negative
6316,neutral
6317,positive
6318,neutral
6319,neutral
6320,negative
6321,positive
6322,positive
6323,negative
6324,negative
6325,neutral
6326,positive
6327,negative
6328,positive
6329,positive
6330,neutral
6331,positive
6332,positive
6333,neutral
6334,positive
6335,neutral
6336,neutral
6337,positive
6338,neutral
6339,neutral
6340,neutral
6341,positive
6342,neutral
6343,neutral
6344,positive
6345,neutral
6346,neutral
6347,neutral
6348,neutral
6349,neutral
6350,neutral
6351,neutral
6352,positive
6353,neutral
6354,neutral
6355,negative
6356,neutral
6357,neutral
6358,neutral
6359,positive
6360,positive
6361,neutral
6362,positive
6363,neutral
6364,neutral
6365,negative
6366,neutral
6367,negative
6368,positive
6369,neutral
6370,negative
6371,positive
6372,neutral
6373,positive
6374,negative
6375,positive
6376,neutral
6377,neutral
6378,positive
6379,neutral
6380,negative
6381,negative
6382,positive
6383,neutral
6384,negative
6385,neutral
6386,neutral
6387,negative
6388,neutral
6389,neutral
6390,positive
6391,negative
6392,neutral
6393,neutral
6394,positive
6395,neutral
6396,negative
6397,neutral
6398,positive
6399,positive
6400,positive
6401,neutral
6402,neutral
6403,negative
6404,negative
6405,neutral
6406,negative
6407,neutral
6408,neutral
6409,negative
6410,neutral
6411,positive
6412,negative
6413,negative
6414,positive
6415,neutral
6416,negative
6417,neutral
6418,positive
6419,positive
6420,neutral
6421,positive
6422,negative
6423,neutral
6424,neutral
6425,positive
6426,positive
6427,neutral
6428,neutral
6429,positive
6430,neutral
6431,positive
6432,neutral
6433,positive
6434,positive
6435,negative
6436,positive
6437,neutral
6438,positive
6439,positive
6440,neutral
6441,positive
6442,neutral
6443,neutral
6444,neutral
6445,positive
6446,neutral
6447,neutral
6448,neutral
6449,neutral
6450,negative
6451,positive
6452,positive
6453,positive
6454,neutral
6455,negative
6456,negative
6457,negative
6458,positive
6459,positive
6460,positive
6461,positive
6462,positive
6463,neutral
6464,positive
6465,neutral
6466,neutral
6467,neutral
6468,neutral
6469,positive
6470,neutral
6471,neutral
6472,neutral
6473,neutral
6474,neutral
6475,positive
6476,positive
6477,positive
6478,neutral
6479,positive
6480,neutral
6481,negative
6482,negative
6483,neutral
6484,negative
6485,positive
6486,negative
6487,positive
6488,positive
6489,neutral
6490,positive
6491,negative
6492,neutral
6493,positive
6494,neutral
6495,positive
6496,positive
6497,neutral
6498,positive
6499,neutral
6500,neutral
6501,positive
6502,positive
6503,neutral
6504,positive
6505,positive
6506,negative
6507,positive
6508,neutral
6509,negative
6510,positive
6511,positive
6512,neutral
6513,neutral
6514,negative
6515,negative
6516,neutral
6517,neutral
6518,positive
6519,positive
6520,positive
6521,neutral
6522,positive
6523,neutral
6524,neutral
6525,neutral
6526,neutral
6527,positive
6528,neutral
6529,neutral
6530,negative
6531,neutral
6532,negative
6533,neutral
6534,negative
6535,neutral
6536,positive
6537,neutral
6538,neutral
6539,neutral
6540,neutral
6541,negative
6542,negative
6543,positive
6544,positive
6545,neutral
6546,positive
6547,negative
6548,positive
6549,positive
6550,positive
6551,negative
6552,negative
6553,positive
6554,negative
6555,negative
6556,neutral
6557,neutral
6558,positive
6559,positive
6560,positive
6561,neutral
6562,neutral
6563,negative
6564,positive
6565,negative
6566,negative
6567,neutral
6568,neutral
6569,negative
6570,negative
6571,neutral
6572,neutral
6573,neutral
6574,neutral
6575,positive
6576,neutral
6577,neutral
6578,positive
6579,positive
6580,neutral
6581,negative
6582,positive
6583,positive
6584,positive
6585,neutral
6586,neutral
6587,positive
6588,negative
6589,negative
6590,positive
6591,neutral
6592,positive
6593,neutral
6594,neutral
6595,neutral
6596,positive
6597,negative
6598,neutral
6599,positive
6600,negative
6601,neutral
6602,negative
6603,positive
6604,positive
6605,neutral
6606,neutral
6607,negative
6608,positive
6609,neutral
6610,negative
6611,negative
6612,positive
6613,neutral
6614,neutral
6615,negative
6616,positive
6617,negative
6618,positive
6619,negative
6620,negative
6621,neutral
6622,negative
6623,positive
6624,neutral
6625,neutral
6626,neutral
6627,positive
6628,negative
6629,neutral
6630,neutral
6631,neutral
6632,neutral
6633,negative
6634,neutral
6635,negative
6636,negative
6637,negative
6638,positive
6639,negative
6640,positive
6641,neutral
6642,negative
6643,neutral
6644,positive
6645,positive
6646,neutral
6647,positive
6648,negative
6649,neutral
6650,positive
6651,positive
6652,neutral
6653,negative
6654,neutral
6655,positive
6656,negative
6657,positive
6658,positive
6659,positive
6660,neutral
6661,neutral
6662,positive
6663,neutral
6664,negative
6665,neutral
6666,neutral
6667,positive
6668,positive
6669,positive
6670,neutral
6671,negative
6672,neutral
6673,neutral
6674,positive
6675,neutral
6676,neutral
6677,neutral
6678,neutral
6679,negative
6680,positive
6681,positive
6682,neutral
6683,neutral
6684,positive
6685,positive
6686,positive
6687,neutral
6688,neutral
6689,positive
6690,neutral
6691,positive
6692,positive
6693,positive
6694,neutral
6695,neutral
6696,neutral
6697,positive
6698,neutral
6699,positive
6700,neutral
6701,neutral
6702,negative
6703,neutral
6704,negative
6705,neutral
6706,positive
6707,positive
6708,positive
6709,positive
6710,positive
6711,positive
6712,positive
6713,neutral
6714,positive
6715,positive
6716,neutral
6717,neutral
6718,neutral
6719,positive
6720,positive
6721,positive
6722,positive
6723,positive
6724,positive
6725,negative
6726,neutral
6727,neutral
6728,negative
6729,positive
6730,negative
6731,neutral
6732,positive
6733,neutral
6734,negative
6735,negative
6736,negative
6737,positive
6738,positive
6739,neutral
6740,positive
6741,neutral
6742,neutral
6743,neutral
6744,neutral
6745,neutral
6746,neutral
6747,neutral
6748,neutral
6749,neutral
6750,neutral
6751,positive
6752,neutral
6753,neutral
6754,neutral
6755,positive
6756,negative
6757,positive
6758,neutral
6759,neutral
6760,negative
6761,negative
6762,positive
6763,neutral
6764,positive
6765,negative
6766,positive
6767,positive
6768,positive
6769,neutral
6770,neutral
6771,positive
6772,neutral
6773,neutral
6774,negative
6775,neutral
6776,positive
6777,negative
6778,neutral
6779,positive
6780,positive
6781,negative
6782,neutral
6783,negative
6784,neutral
6785,positive
6786,positive
6787,neutral
6788,neutral
6789,positive
6790,neutral
6791,neutral
6792,neutral
6793,positive
6794,negative
6795,positive
6796,neutral
6797,negative
6798,neutral
6799,negative
6800,neutral
6801,neutral
6802,positive
6803,neutral
6804,positive
6805,positive
6806,negative
6807,neutral
6808,neutral
6809,neutral
6810,neutral
6811,positive
6812,neutral
6813,neutral
6814,positive
6815,neutral
6816,neutral
6817,negative
6818,positive
6819,positive
6820,negative
6821,neutral
6822,neutral
6823,neutral
6824,positive
6825,negative
6826,negative
